# matchedfilter ACCURACY table -- false dismissal, measured
#
# commit  d3fd917
# trials  24000 injected per cell
#
# THE GPU'S ALGORITHM, measured with the GPU filtering.
#
# accuracy.txt is the same grid measured with the CPU filtering, and the two
# are not interchangeable: where the CPU interpolates the coarse peak, the
# GPU escalates the whole interpolation window, so it refines a superset of
# the CPU's pairs. Measured over the 5600 shared cells at 24000 trials each,
# the GPU's summed dismissal is 0.807 of the CPU's -- 92% of cells agree
# within 2 sigma, 7% are genuinely lower, and 1% higher, which is fewer than
# the ~2.3% that 5600 two-sigma comparisons produce by chance.
#
# So the GPU was keeping a promise made for a more aggressive algorithm than
# it runs, and paying for it in refinement it did not need.
#
# Covers only the lengths the GPU backend runs. accuracy.txt still serves
# every other length and the CPU.
#
# KEY: n, taps, snr, in-band fraction f, effective bandwidth B_eff, coarse
# margin. BAND IS NOT IN THE KEY. Measured at n=8192, f=0.99, B_eff=16, the
# dismissal across bands 256, 512, 1024 and 2048 is 1.64, 1.88, 1.77 and
# 1.75e-2 -- a 1.14x spread inside the error bars, across band/B_eff from 16
# to 128. A candidate band enters only through the (f, B_eff) at its own
# edge, which selection computes from the reference.
#
# B_eff is sampled ABSOLUTELY, not as a fraction of the band. The previous
# grid did the latter, which tied it to the variable that does not matter
# and left a floor near band/10 -- so it never reached the values real
# references have. The FIR-search reference sits at B_eff 1.1 at every band.
#
# The margin dominates: 90x across 0.97 to 1.00, against 1.6x for 16x of n
# and 1.14x across every band. It gets the finest ladder.
#
# Rates below about 3/trials are not resolved and read as 0.0; that is a
# resolution floor, not a demonstration of safety.
#
# ACC2 n K snr f beff margin dismissal
ACC2 4096 8 5.50 0.9500 64.60 1.000 2.6382e-04
ACC2 4096 8 5.50 0.9500 128.59 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9500 128.59 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9500 128.59 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9500 128.59 0.980 0.0000e+00
ACC2 4096 8 5.50 0.9500 128.59 1.000 2.0430e-04
ACC2 4096 8 5.50 0.9800 2.03 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9800 2.03 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9800 2.03 0.960 5.9421e-05
ACC2 4096 8 5.50 0.9800 2.03 0.980 1.2478e-03
ACC2 4096 8 5.50 0.9800 2.03 1.000 1.4083e-02
ACC2 4096 8 5.50 0.9800 3.94 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9800 3.94 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9800 3.94 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9800 3.94 0.980 6.0643e-04
ACC2 4096 8 5.50 0.9800 3.94 1.000 6.5494e-03
ACC2 4096 8 5.50 0.9800 8.14 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9800 8.14 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9800 8.14 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9800 8.14 0.980 5.5569e-04
ACC2 4096 8 5.50 0.9800 8.14 1.000 4.7543e-03
ACC2 4096 8 5.50 0.9800 16.12 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9800 16.12 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9800 16.12 0.960 6.3307e-05
ACC2 4096 8 5.50 0.9800 16.12 0.980 1.8992e-04
ACC2 4096 8 5.50 0.9800 16.12 1.000 2.6589e-03
ACC2 4096 8 5.50 0.9800 32.61 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9800 32.61 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9800 32.61 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9800 32.61 0.980 0.0000e+00
ACC2 4096 8 5.50 0.9800 32.61 1.000 1.2272e-03
ACC2 4096 8 5.50 0.9800 64.60 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9800 64.60 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9800 64.60 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9800 64.60 0.980 6.6068e-05
ACC2 4096 8 5.50 0.9800 64.60 1.000 8.5888e-04
ACC2 4096 8 5.50 0.9800 128.59 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9800 128.59 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9800 128.59 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9800 128.59 0.980 0.0000e+00
ACC2 4096 8 5.50 0.9800 128.59 1.000 5.4219e-04
ACC2 4096 8 5.50 0.9950 2.03 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9950 2.03 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9950 2.03 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9950 2.03 0.980 1.5256e-03
ACC2 4096 8 5.50 0.9950 2.03 1.000 4.2652e-02
ACC2 4096 8 5.50 0.9950 3.94 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9950 3.94 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9950 3.94 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9950 3.94 0.980 9.0131e-04
ACC2 4096 8 5.50 0.9950 3.94 1.000 3.1546e-02
ACC2 4096 8 5.50 0.9950 8.14 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9950 8.14 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9950 8.14 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9950 8.14 0.980 1.2988e-04
ACC2 4096 8 5.50 0.9950 8.14 1.000 2.0261e-02
ACC2 4096 8 5.50 0.9950 16.12 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9950 16.12 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9950 16.12 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9950 16.12 0.980 6.5959e-05
ACC2 4096 8 5.50 0.9950 16.12 1.000 1.1345e-02
ACC2 4096 8 5.50 0.9950 32.61 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9950 32.61 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9950 32.61 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9950 32.61 0.980 1.3298e-04
ACC2 4096 8 5.50 0.9950 32.61 1.000 6.8484e-03
ACC2 4096 8 5.50 0.9950 64.60 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9950 64.60 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9950 64.60 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9950 64.60 0.980 0.0000e+00
ACC2 4096 8 5.50 0.9950 64.60 1.000 3.6378e-03
ACC2 4096 8 5.50 0.9950 128.59 0.900 0.0000e+00
ACC2 4096 8 5.50 0.9950 128.59 0.930 0.0000e+00
ACC2 4096 8 5.50 0.9950 128.59 0.960 0.0000e+00
ACC2 4096 8 5.50 0.9950 128.59 0.980 0.0000e+00
ACC2 4096 8 5.50 0.9950 128.59 1.000 1.3025e-03
ACC2 4096 8 6.00 0.8000 2.03 0.900 0.0000e+00
ACC2 4096 8 6.00 0.8000 2.03 0.930 0.0000e+00
ACC2 4096 8 6.00 0.8000 2.03 0.960 3.0274e-04
ACC2 4096 8 6.00 0.8000 2.03 0.980 5.4493e-04
ACC2 4096 8 6.00 0.8000 2.03 1.000 7.2657e-04
ACC2 4096 8 6.00 0.8000 3.94 0.900 0.0000e+00
ACC2 4096 8 6.00 0.8000 3.94 0.930 0.0000e+00
ACC2 4096 8 6.00 0.8000 3.94 0.960 2.5310e-04
ACC2 4096 8 6.00 0.8000 3.94 0.980 3.7965e-04
ACC2 4096 8 6.00 0.8000 3.94 1.000 6.3275e-04
ACC2 4096 8 6.00 0.8000 8.14 0.900 0.0000e+00
ACC2 4096 8 6.00 0.8000 8.14 0.930 6.5673e-05
ACC2 4096 8 6.00 0.8000 8.14 0.960 1.3135e-04
ACC2 4096 8 6.00 0.8000 8.14 0.980 1.9702e-04
ACC2 4096 8 6.00 0.8000 8.14 1.000 3.9404e-04
ACC2 4096 8 6.00 0.8000 16.12 0.900 0.0000e+00
ACC2 4096 8 6.00 0.8000 16.12 0.930 0.0000e+00
ACC2 4096 8 6.00 0.8000 16.12 0.960 1.3545e-04
ACC2 4096 8 6.00 0.8000 16.12 0.980 2.0317e-04
ACC2 4096 8 6.00 0.8000 16.12 1.000 2.0317e-04
ACC2 4096 8 6.00 0.8000 32.61 0.900 0.0000e+00
ACC2 4096 8 6.00 0.8000 32.61 0.930 6.9886e-05
ACC2 4096 8 6.00 0.8000 32.61 0.960 6.9886e-05
ACC2 4096 8 6.00 0.8000 32.61 0.980 1.3977e-04
ACC2 4096 8 6.00 0.8000 32.61 1.000 2.0966e-04
ACC2 4096 8 6.00 0.8000 64.60 0.900 0.0000e+00
ACC2 4096 8 6.00 0.8000 64.60 0.930 0.0000e+00
ACC2 4096 8 6.00 0.8000 64.60 0.960 0.0000e+00
ACC2 4096 8 6.00 0.8000 64.60 0.980 7.1608e-05
ACC2 4096 8 6.00 0.8000 64.60 1.000 2.1482e-04
ACC2 4096 8 6.00 0.8000 128.59 0.900 0.0000e+00
ACC2 4096 8 6.00 0.8000 128.59 0.930 0.0000e+00
ACC2 4096 8 6.00 0.8000 128.59 0.960 7.2881e-05
ACC2 4096 8 6.00 0.8000 128.59 0.980 1.4576e-04
ACC2 4096 8 6.00 0.8000 128.59 1.000 3.6440e-04
ACC2 4096 8 6.00 0.9000 2.03 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9000 2.03 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9000 2.03 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9000 2.03 0.980 0.0000e+00
ACC2 4096 8 6.00 0.9000 2.03 1.000 4.0568e-04
ACC2 4096 8 6.00 0.9000 3.94 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9000 3.94 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9000 3.94 0.960 6.0031e-05
ACC2 4096 8 6.00 0.9000 3.94 0.980 1.8009e-04
ACC2 4096 8 6.00 0.9000 3.94 1.000 6.0031e-04
ACC2 4096 8 6.00 0.9000 8.14 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9000 8.14 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9000 8.14 0.960 1.2446e-04
ACC2 4096 8 6.00 0.9000 8.14 0.980 1.2446e-04
ACC2 4096 8 6.00 0.9000 8.14 1.000 5.6005e-04
ACC2 4096 8 6.00 0.9000 16.12 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9000 16.12 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9000 16.12 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9000 16.12 0.980 6.4462e-05
ACC2 4096 8 6.00 0.9000 16.12 1.000 3.8677e-04
ACC2 4096 8 6.00 0.9000 32.61 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9000 32.61 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9000 32.61 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9000 32.61 0.980 2.0009e-04
ACC2 4096 8 6.00 0.9000 32.61 1.000 2.6679e-04
ACC2 4096 8 6.00 0.9000 64.60 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9000 64.60 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9000 64.60 0.960 6.8695e-05
ACC2 4096 8 6.00 0.9000 64.60 0.980 2.0609e-04
ACC2 4096 8 6.00 0.9000 64.60 1.000 5.4956e-04
ACC2 4096 8 6.00 0.9000 128.59 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9000 128.59 0.930 7.0932e-05
ACC2 4096 8 6.00 0.9000 128.59 0.960 1.4186e-04
ACC2 4096 8 6.00 0.9000 128.59 0.980 2.8373e-04
ACC2 4096 8 6.00 0.9000 128.59 1.000 4.2559e-04
ACC2 4096 8 6.00 0.9500 2.03 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9500 2.03 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9500 2.03 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9500 2.03 0.980 2.3309e-04
ACC2 4096 8 6.00 0.9500 2.03 1.000 1.9812e-03
ACC2 4096 8 6.00 0.9500 3.94 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9500 3.94 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9500 3.94 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9500 3.94 0.980 1.7958e-04
ACC2 4096 8 6.00 0.9500 3.94 1.000 9.5774e-04
ACC2 4096 8 6.00 0.9500 8.14 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9500 8.14 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9500 8.14 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9500 8.14 0.980 0.0000e+00
ACC2 4096 8 6.00 0.9500 8.14 1.000 3.6946e-04
ACC2 4096 8 6.00 0.9500 16.12 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9500 16.12 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9500 16.12 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9500 16.12 0.980 1.2736e-04
ACC2 4096 8 6.00 0.9500 16.12 1.000 5.0942e-04
ACC2 4096 8 6.00 0.9500 32.61 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9500 32.61 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9500 32.61 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9500 32.61 0.980 6.5484e-05
ACC2 4096 8 6.00 0.9500 32.61 1.000 5.2387e-04
ACC2 4096 8 6.00 0.9500 64.60 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9500 64.60 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9500 64.60 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9500 64.60 0.980 0.0000e+00
ACC2 4096 8 6.00 0.9500 64.60 1.000 2.7043e-04
ACC2 4096 8 6.00 0.9500 128.59 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9500 128.59 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9500 128.59 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9500 128.59 0.980 6.9847e-05
ACC2 4096 8 6.00 0.9500 128.59 1.000 3.4924e-04
ACC2 4096 8 6.00 0.9800 2.03 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9800 2.03 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9800 2.03 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9800 2.03 0.980 6.0492e-04
ACC2 4096 8 6.00 0.9800 2.03 1.000 1.0526e-02
ACC2 4096 8 6.00 0.9800 3.94 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9800 3.94 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9800 3.94 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9800 3.94 0.980 1.8520e-04
ACC2 4096 8 6.00 0.9800 3.94 1.000 5.6794e-03
ACC2 4096 8 6.00 0.9800 8.14 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9800 8.14 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9800 8.14 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9800 8.14 0.980 3.1450e-04
ACC2 4096 8 6.00 0.9800 8.14 1.000 3.2709e-03
ACC2 4096 8 6.00 0.9800 16.12 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9800 16.12 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9800 16.12 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9800 16.12 0.980 6.4545e-05
ACC2 4096 8 6.00 0.9800 16.12 1.000 1.5491e-03
ACC2 4096 8 6.00 0.9800 32.61 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9800 32.61 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9800 32.61 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9800 32.61 0.980 0.0000e+00
ACC2 4096 8 6.00 0.9800 32.61 1.000 1.1178e-03
ACC2 4096 8 6.00 0.9800 64.60 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9800 64.60 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9800 64.60 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9800 64.60 0.980 6.7340e-05
ACC2 4096 8 6.00 0.9800 64.60 1.000 6.7340e-04
ACC2 4096 8 6.00 0.9800 128.59 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9800 128.59 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9800 128.59 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9800 128.59 0.980 0.0000e+00
ACC2 4096 8 6.00 0.9800 128.59 1.000 4.8373e-04
ACC2 4096 8 6.00 0.9950 2.03 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9950 2.03 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9950 2.03 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9950 2.03 0.980 3.2262e-04
ACC2 4096 8 6.00 0.9950 2.03 1.000 3.3617e-02
ACC2 4096 8 6.00 0.9950 3.94 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9950 3.94 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9950 3.94 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9950 3.94 0.980 3.9236e-04
ACC2 4096 8 6.00 0.9950 3.94 1.000 2.3673e-02
ACC2 4096 8 6.00 0.9950 8.14 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9950 8.14 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9950 8.14 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9950 8.14 0.980 6.5820e-05
ACC2 4096 8 6.00 0.9950 8.14 1.000 1.4283e-02
ACC2 4096 8 6.00 0.9950 16.12 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9950 16.12 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9950 16.12 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9950 16.12 0.980 6.6908e-05
ACC2 4096 8 6.00 0.9950 16.12 1.000 6.5569e-03
ACC2 4096 8 6.00 0.9950 32.61 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9950 32.61 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9950 32.61 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9950 32.61 0.980 6.7467e-05
ACC2 4096 8 6.00 0.9950 32.61 1.000 3.8456e-03
ACC2 4096 8 6.00 0.9950 64.60 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9950 64.60 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9950 64.60 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9950 64.60 0.980 0.0000e+00
ACC2 4096 8 6.00 0.9950 64.60 1.000 2.3229e-03
ACC2 4096 8 6.00 0.9950 128.59 0.900 0.0000e+00
ACC2 4096 8 6.00 0.9950 128.59 0.930 0.0000e+00
ACC2 4096 8 6.00 0.9950 128.59 0.960 0.0000e+00
ACC2 4096 8 6.00 0.9950 128.59 0.980 0.0000e+00
ACC2 4096 8 6.00 0.9950 128.59 1.000 9.7690e-04
ACC2 4096 8 6.50 0.8000 2.03 0.900 0.0000e+00
ACC2 4096 8 6.50 0.8000 2.03 0.930 0.0000e+00
ACC2 4096 8 6.50 0.8000 2.03 0.960 2.5479e-04
ACC2 4096 8 6.50 0.8000 2.03 0.980 5.0959e-04
ACC2 4096 8 6.50 0.8000 2.03 1.000 7.6438e-04
ACC2 4096 8 6.50 0.8000 3.94 0.900 0.0000e+00
ACC2 4096 8 6.50 0.8000 3.94 0.930 0.0000e+00
ACC2 4096 8 6.50 0.8000 3.94 0.960 2.6509e-04
ACC2 4096 8 6.50 0.8000 3.94 0.980 3.9764e-04
ACC2 4096 8 6.50 0.8000 3.94 1.000 7.2901e-04
ACC2 4096 8 6.50 0.8000 8.14 0.900 0.0000e+00
ACC2 4096 8 6.50 0.8000 8.14 0.930 0.0000e+00
ACC2 4096 8 6.50 0.8000 8.14 0.960 1.3676e-04
ACC2 4096 8 6.50 0.8000 8.14 0.980 2.0514e-04
ACC2 4096 8 6.50 0.8000 8.14 1.000 5.4705e-04
ACC2 4096 8 6.50 0.8000 16.12 0.900 0.0000e+00
ACC2 4096 8 6.50 0.8000 16.12 0.930 0.0000e+00
ACC2 4096 8 6.50 0.8000 16.12 0.960 7.0205e-05
ACC2 4096 8 6.50 0.8000 16.12 0.980 1.4041e-04
ACC2 4096 8 6.50 0.8000 16.12 1.000 1.4041e-04
ACC2 4096 8 6.50 0.8000 32.61 0.900 0.0000e+00
ACC2 4096 8 6.50 0.8000 32.61 0.930 7.1963e-05
ACC2 4096 8 6.50 0.8000 32.61 0.960 7.1963e-05
ACC2 4096 8 6.50 0.8000 32.61 0.980 7.1963e-05
ACC2 4096 8 6.50 0.8000 32.61 1.000 2.1589e-04
ACC2 4096 8 6.50 0.8000 64.60 0.900 0.0000e+00
ACC2 4096 8 6.50 0.8000 64.60 0.930 0.0000e+00
ACC2 4096 8 6.50 0.8000 64.60 0.960 0.0000e+00
ACC2 4096 8 6.50 0.8000 64.60 0.980 7.3239e-05
ACC2 4096 8 6.50 0.8000 64.60 1.000 2.9295e-04
ACC2 4096 8 6.50 0.8000 128.59 0.900 0.0000e+00
ACC2 4096 8 6.50 0.8000 128.59 0.930 0.0000e+00
ACC2 4096 8 6.50 0.8000 128.59 0.960 7.4096e-05
ACC2 4096 8 6.50 0.8000 128.59 0.980 1.4819e-04
ACC2 4096 8 6.50 0.8000 128.59 1.000 3.7048e-04
ACC2 4096 8 6.50 0.9000 2.03 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9000 2.03 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9000 2.03 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9000 2.03 0.980 0.0000e+00
ACC2 4096 8 6.50 0.9000 2.03 1.000 2.4031e-04
ACC2 4096 8 6.50 0.9000 3.94 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9000 3.94 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9000 3.94 0.960 6.1977e-05
ACC2 4096 8 6.50 0.9000 3.94 0.980 1.8593e-04
ACC2 4096 8 6.50 0.9000 3.94 1.000 6.8175e-04
ACC2 4096 8 6.50 0.9000 8.14 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9000 8.14 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9000 8.14 0.960 1.2856e-04
ACC2 4096 8 6.50 0.9000 8.14 0.980 1.2856e-04
ACC2 4096 8 6.50 0.9000 8.14 1.000 5.7852e-04
ACC2 4096 8 6.50 0.9000 16.12 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9000 16.12 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9000 16.12 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9000 16.12 0.980 6.6423e-05
ACC2 4096 8 6.50 0.9000 16.12 1.000 3.3212e-04
ACC2 4096 8 6.50 0.9000 32.61 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9000 32.61 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9000 32.61 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9000 32.61 0.980 2.0570e-04
ACC2 4096 8 6.50 0.9000 32.61 1.000 3.4284e-04
ACC2 4096 8 6.50 0.9000 64.60 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9000 64.60 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9000 64.60 0.960 7.0274e-05
ACC2 4096 8 6.50 0.9000 64.60 0.980 2.1082e-04
ACC2 4096 8 6.50 0.9000 64.60 1.000 4.9192e-04
ACC2 4096 8 6.50 0.9000 128.59 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9000 128.59 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9000 128.59 0.960 1.4472e-04
ACC2 4096 8 6.50 0.9000 128.59 0.980 2.8944e-04
ACC2 4096 8 6.50 0.9000 128.59 1.000 4.3415e-04
ACC2 4096 8 6.50 0.9500 2.03 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9500 2.03 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9500 2.03 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9500 2.03 0.980 1.7889e-04
ACC2 4096 8 6.50 0.9500 2.03 1.000 1.3715e-03
ACC2 4096 8 6.50 0.9500 3.94 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9500 3.94 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9500 3.94 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9500 3.94 0.980 1.2260e-04
ACC2 4096 8 6.50 0.9500 3.94 1.000 4.9041e-04
ACC2 4096 8 6.50 0.9500 8.14 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9500 8.14 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9500 8.14 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9500 8.14 0.980 0.0000e+00
ACC2 4096 8 6.50 0.9500 8.14 1.000 3.7843e-04
ACC2 4096 8 6.50 0.9500 16.12 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9500 16.12 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9500 16.12 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9500 16.12 0.980 1.3038e-04
ACC2 4096 8 6.50 0.9500 16.12 1.000 5.2151e-04
ACC2 4096 8 6.50 0.9500 32.61 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9500 32.61 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9500 32.61 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9500 32.61 0.980 6.7114e-05
ACC2 4096 8 6.50 0.9500 32.61 1.000 5.3691e-04
ACC2 4096 8 6.50 0.9500 64.60 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9500 64.60 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9500 64.60 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9500 64.60 0.980 0.0000e+00
ACC2 4096 8 6.50 0.9500 64.60 1.000 3.4466e-04
ACC2 4096 8 6.50 0.9500 128.59 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9500 128.59 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9500 128.59 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9500 128.59 0.980 7.1240e-05
ACC2 4096 8 6.50 0.9500 128.59 1.000 2.8496e-04
ACC2 4096 8 6.50 0.9800 2.03 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9800 2.03 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9800 2.03 0.960 6.1474e-05
ACC2 4096 8 6.50 0.9800 2.03 0.980 2.4590e-04
ACC2 4096 8 6.50 0.9800 2.03 1.000 8.7908e-03
ACC2 4096 8 6.50 0.9800 3.94 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9800 3.94 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9800 3.94 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9800 3.94 0.980 1.2557e-04
ACC2 4096 8 6.50 0.9800 3.94 1.000 4.9601e-03
ACC2 4096 8 6.50 0.9800 8.14 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9800 8.14 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9800 8.14 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9800 8.14 0.980 6.3959e-05
ACC2 4096 8 6.50 0.9800 8.14 1.000 2.7502e-03
ACC2 4096 8 6.50 0.9800 16.12 0.900 0.0000e+00
ACC2 4096 8 6.50 0.9800 16.12 0.930 0.0000e+00
ACC2 4096 8 6.50 0.9800 16.12 0.960 0.0000e+00
ACC2 4096 8 6.50 0.9800 16.12 0.980 0.0000e+00
ACC2 4096 8 6.50 0.9800 16.12 1.000 1.6386e-03
